"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Gurriel Jr., Lourdes",666971,"AZ","SL","Slider",2,4,"192",18.2,"51","0.326","0.565","0.429",30.8,23.5,19,"0.251","0.424","0.327",50
"Betts, Mookie",605141,"LAD","SL","Slider",-2.5,-5,"190",16.5,"51","0.106","0.255","0.193",30.1,13.7,11.3,"0.218","0.346","0.276",37.5
"Caminero, Junior",691406,"TB","SL","Slider",2.9,6,"198",17.8,"51","0.319","0.574","0.412",22.6,25.5,22,"0.245","0.428","0.306",50
"Holliday, Jackson",702616,"BAL","SI","Sinker",0.8,1,"160",15.9,"51","0.295","0.364","0.364",19.7,19.6,25.6,"0.271","0.376","0.337",50
"Pasquantino, Vinnie",686469,"KC","CH","Changeup",1,2,"167",14.2,"51","0.265","0.388","0.3",29.3,19.6,15.6,"0.264","0.43","0.311",38.5
"Thomas, Alek",677950,"AZ","FF","4-Seam Fastball",-0.6,-1,"188",25.4,"51","0.239","0.478","0.326",23.1,29.4,33.3,"0.247","0.54","0.369",59.4
"Turang, Brice",668930,"MIL","SL","Slider",-0.8,-1,"182",13.6,"51","0.2","0.244","0.26",33.3,27.5,19.2,"0.191","0.276","0.26",45.2
"Jeffers, Ryan",680777,"MIN","SI","Sinker",-1.9,-4,"214",22.4,"51","0.191","0.34","0.263",8.5,27.5,29.2,"0.227","0.407","0.301",48.5
"Perez, Salvador",521692,"KC","SI","Sinker",-0.4,-1,"171",16,"51","0.265","0.49","0.335",15.2,9.8,15.2,"0.332","0.606","0.408",52.3
"Wallner, Matt",670242,"MIN","FF","4-Seam Fastball",0.6,1,"216",42.5,"51","0.267","0.511","0.373",35.8,27.5,19.4,"0.257","0.532","0.376",58.1
"McLain, Matt",680574,"CIN","SI","Sinker",-1,-2,"178",16.6,"51","0.256","0.359","0.37",11,17.6,23.1,"0.264","0.413","0.384",48.4
"Witt Jr., Bobby",677951,"KC","SL","Slider",0.4,1,"184",15.3,"51","0.234","0.34","0.288",25.8,15.7,15.4,"0.277","0.482","0.354",42.5
"Marte, Starling",516782,"NYM","FF","4-Seam Fastball",0.6,1,"196",33.7,"51","0.311","0.422","0.382",11.2,11.8,10,"0.253","0.356","0.314",48.7
"Soderstrom, Tyler",691016,"ATH","CH","Changeup",-1.3,-2,"182",15.3,"51","0.17","0.277","0.231",23.6,13.7,14,"0.245","0.428","0.317",42.5
"Stephenson, Tyler",663886,"CIN","FF","4-Seam Fastball",-0.5,-1,"197",30.9,"50","0.195","0.415","0.321",23.2,32,26.2,"0.231","0.492","0.371",65.4
"Nootbaar, Lars",663457,"STL","SL","Slider",0.9,2,"207",15.4,"50","0.186","0.372","0.272",37.8,36,25.7,"0.2","0.331","0.27",55.6
"Robert Jr., Luis",673357,"CWS","SL","Slider",-2.7,-5,"171",17.4,"50","0.149","0.191","0.186",40.4,34,29.8,"0.239","0.402","0.298",40
"Soderstrom, Tyler",691016,"ATH","SI","Sinker",-1.3,-3,"197",16.5,"50","0.261","0.348","0.3",23,26,28.9,"0.259","0.42","0.323",54.5
"Contreras, William",661388,"MIL","SI","Sinker",-0.7,-1,"194",16.3,"50","0.256","0.372","0.318",14.8,10,20.8,"0.285","0.43","0.358",46.2
"Happ, Ian",664023,"CHC","CH","Changeup",-2.5,-5,"198",15.5,"50","0.125","0.167","0.15",31.5,20,17.2,"0.215","0.29","0.238",36.8
"Judge, Aaron",592450,"NYY","SI","Sinker",7.1,11,"161",12.8,"50","0.542","0.813","0.608",13.5,12,21.4,"0.485","0.951","0.61",64.3
"Fitzgerald, Tyler",666149,"SF","FF","4-Seam Fastball",-3,-6,"198",26.7,"50","0.163","0.209","0.238",23.6,24,18.5,"0.234","0.362","0.301",36.4
"Turang, Brice",668930,"MIL","SI","Sinker",0.1,0,"183",13.7,"50","0.293","0.341","0.36",10,8,9.3,"0.284","0.383","0.348",39.5
"Hoskins, Rhys",656555,"MIL","SI","Sinker",2.6,5,"187",15.6,"50","0.439","0.659","0.515",10,6,8.6,"0.378","0.614","0.473",50
"Springer, George",543807,"TOR","SI","Sinker",1.4,3,"197",17.9,"50","0.317","0.39","0.381",15.7,4,5.6,"0.33","0.586","0.443",48.7
"Rice, Ben",700250,"NYY","SL","Slider",-1.5,-3,"169",18.6,"50","0.14","0.209","0.246",45.6,42,41.2,"0.174","0.279","0.264",50
"Pham, Tommy",502054,"PIT","FF","4-Seam Fastball",-2.6,-5,"194",26.3,"50","0.119","0.119","0.224",26,30,25,"0.188","0.241","0.27",40.7
"Espinal, Santiago",669289,"CIN","SI","Sinker",1,2,"167",18.1,"50","0.366","0.39","0.428",6.9,4,6.3,"0.281","0.351","0.336",34.1
"Meyers, Jake",676694,"HOU","SL","Slider",-1.1,-2,"173",18.2,"50","0.234","0.383","0.304",37.6,28,28.6,"0.256","0.378","0.311",24.2
"Arias, Gabriel",672356,"CLE","SI","Sinker",-0.2,0,"171",17.9,"50","0.31","0.333","0.353",30.6,12,16.2,"0.272","0.459","0.374",44.4
"Carroll, Corbin",682998,"AZ","SI","Sinker",0.7,1,"164",13,"49","0.244","0.463","0.363",21.3,24.5,28.6,"0.233","0.323","0.315",51.7
"Steer, Spencer",668715,"CIN","SL","Slider",-1.1,-2,"179",16.4,"49","0.167","0.271","0.216",38.3,26.5,19.7,"0.196","0.288","0.217",34.3
"Chisholm Jr., Jazz",665862,"NYY","FF","4-Seam Fastball",0.4,1,"179",22.8,"49","0.214","0.524","0.362",28.9,24.5,22.6,"0.26","0.712","0.444",53.3
"Pagés, Pedro",686780,"STL","SI","Sinker",-1.1,-2,"197",27.4,"49","0.238","0.262","0.309",15.6,8.2,11.1,"0.236","0.319","0.305",34.2
"Adell, Jo",666176,"LAA","SI","Sinker",0.1,0,"163",18.8,"49","0.238","0.381","0.347",18.7,12.2,24,"0.296","0.495","0.388",52.8
"Mastrobuoni, Miles",670156,"SEA","FF","4-Seam Fastball",-0.2,0,"163",32.4,"49","0.31","0.429","0.354",7.9,10.2,16.1,"0.37","0.499","0.401",56.4
"Seager, Corey",608369,"TEX","FF","4-Seam Fastball",-0.2,0,"202",27.7,"49","0.22","0.463","0.354",26.9,20.4,16.1,"0.367","0.791","0.52",74.2
"Raleigh, Cal",663728,"SEA","CH","Changeup",0.6,1,"209",16.1,"49","0.239","0.457","0.304",36.8,18.4,14.1,"0.247","0.449","0.314",42.1
"Farmer, Kyle",571657,"COL","FF","4-Seam Fastball",0.8,2,"217",33.9,"49","0.364","0.523","0.401",16.7,16.3,14.5,"0.308","0.419","0.362",40.5
"Swanson, Dansby",621020,"CHC","SL","Slider",0.6,1,"257",20.6,"49","0.222","0.333","0.278",33.9,28.6,16.1,"0.203","0.293","0.252",22.6
"Olson, Matt",621566,"ATL","SI","Sinker",1.7,3,"188",13.3,"49","0.289","0.526","0.426",21.3,16.3,17,"0.351","0.603","0.471",60
"Greene, Riley",682985,"DET","SI","Sinker",0.1,0,"206",15.8,"49","0.311","0.422","0.369",11.7,16.3,13.1,"0.226","0.32","0.272",40.5
"Schwarber, Kyle",656941,"PHI","SI","Sinker",4.2,8,"190",13.3,"48","0.289","0.763","0.489",12.2,8.3,11.4,"0.35","0.817","0.529",64.7
"Chapman, Matt",656305,"SF","SL","Slider",2,4,"197",17.3,"48","0.225","0.575","0.406",30.6,25,18.2,"0.266","0.664","0.454",57.1
"Chapman, Matt",656305,"SF","SI","Sinker",2.1,4,"165",14.4,"48","0.317","0.561","0.422",10.4,14.6,20.6,"0.271","0.489","0.377",58.8
"Martini, Nick",605361,"COL","FF","4-Seam Fastball",-2.1,-4,"194",44.9,"48","0.171","0.22","0.248",15.6,22.9,20.4,"0.217","0.308","0.294",36.7
"Winn, Masyn",691026,"STL","SL","Slider",0.5,1,"202",17.3,"48","0.298","0.426","0.321",17.9,12.5,8.6,"0.323","0.412","0.327",34.1
"Crow-Armstrong, Pete",691718,"CHC","SL","Slider",2.3,3,"150",13.5,"48","0.289","0.556","0.364",32.1,27.1,21.7,"0.194","0.364","0.251",36.4
"Taylor, Michael A.",572191,"CWS","FF","4-Seam Fastball",-2.1,-4,"188",32.1,"48","0.159","0.273","0.202",38.1,39.6,30.2,"0.212","0.476","0.307",63
"Tellez, Rowdy",642133,"SEA","FF","4-Seam Fastball",3.6,7,"192",26.4,"48","0.31","0.738","0.453",18.1,22.9,20.8,"0.322","0.735","0.477",62.5
"Moore, Dylan",664238,"SEA","FF","4-Seam Fastball",-0.9,-2,"228",33.2,"48","0.105","0.263","0.252",47.9,41.7,25.6,"0.105","0.291","0.261",26.3
"Williamson, Ben",810938,"SEA","FF","4-Seam Fastball",-1.9,-5,"250",30.2,"48","0.171","0.22","0.248",24.8,31.3,17.2,"0.176","0.284","0.271",50
"Bregman, Alex",608324,"BOS","SI","Sinker",1.9,4,"189",21.3,"48","0.357","0.619","0.452",9.5,16.7,24.2,"0.266","0.47","0.359",50
"Smith, Cam",701358,"HOU","SL","Slider",-1.6,-3,"197",20.9,"48","0.152","0.283","0.205",39.5,39.6,27.9,"0.18","0.322","0.231",37
"Vázquez, Christian",543877,"MIN","FF","4-Seam Fastball",-1.3,-2,"175",33.7,"48","0.167","0.238","0.279",17.6,25,22.6,"0.211","0.322","0.287",26.7
"Witt Jr., Bobby",677951,"KC","SI","Sinker",-1,-2,"163",13.5,"48","0.238","0.452","0.335",14,10.4,17.2,"0.303","0.494","0.396",60.5
"McCutchen, Andrew",457705,"PIT","SI","Sinker",0.7,1,"192",17.6,"48","0.333","0.476","0.395",20.8,10.4,10.2,"0.395","0.622","0.467",64.9
"Paris, Kyren",677347,"LAA","FF","4-Seam Fastball",3.2,6,"190",34.7,"48","0.3","0.675","0.484",34.1,31.3,23.1,"0.224","0.486","0.365",60
"Clement, Ernie",676391,"TOR","SL","Slider",-1.7,-2,"141",18.2,"48","0.205","0.273","0.27",19,14.6,22.6,"0.226","0.294","0.244",20.5
"Perdomo, Geraldo",672695,"AZ","SL","Slider",1.8,3,"161",11.9,"48","0.282","0.436","0.353",13.3,12.5,10.9,"0.263","0.37","0.331",42.9
"Schwarber, Kyle",656941,"PHI","SL","Slider",-2.5,-6,"238",16.7,"48","0.095","0.167","0.185",46.1,31.3,23.4,"0.19","0.328","0.28",51.9
"Riley, Austin",663586,"ATL","SL","Slider",-1.9,-4,"209",15.7,"48","0.208","0.271","0.21",37.1,29.2,19.4,"0.246","0.405","0.277",50
"Robert Jr., Luis",673357,"CWS","SI","Sinker",-0.2,0,"190",19.4,"47","0.237","0.289","0.367",13.2,12.8,17.1,"0.294","0.433","0.388",53.1
"Springer, George",543807,"TOR","SL","Slider",1.4,3,"192",17.5,"47","0.214","0.429","0.316",41.8,34,26.2,"0.262","0.532","0.373",46.2
"Turner, Justin",457759,"CHC","FF","4-Seam Fastball",-2,-5,"251",50.6,"47","0.171","0.268","0.239",13.8,23.4,12.6,"0.183","0.367","0.282",32.3
"Soto, Juan",665742,"NYM","SI","Sinker",0,0,"222",15.5,"47","0.162","0.27","0.321",15.1,12.8,13.6,"0.247","0.481","0.393",41.9
"Albies, Ozzie",645277,"ATL","CH","Changeup",-0.2,0,"152",13.3,"47","0.304","0.304","0.302",15.6,6.4,8.1,"0.271","0.335","0.273",23.3
"O'Hoppe, Logan",681351,"LAA","SI","Sinker",-0.5,-1,"173",18.5,"47","0.333","0.476","0.389",17.6,19.1,22.5,"0.282","0.422","0.344",42.4
"France, Ty",664034,"MIN","SL","Slider",-0.3,-1,"175",15.8,"47","0.217","0.457","0.291",29.5,21.3,14.9,"0.314","0.755","0.451",63.9
"Fraley, Jake",641584,"CIN","FF","4-Seam Fastball",-0.7,-1,"153",30.1,"47","0.237","0.342","0.337",13.2,12.8,14,"0.292","0.419","0.381",34.4
"Rafaela, Ceddanne",678882,"BOS","SL","Slider",0.5,1,"169",17.7,"47","0.304","0.478","0.344",29.2,14.9,12.3,"0.302","0.546","0.366",41
"Wagaman, Eric",676572,"MIA","SI","Sinker",-0.7,-1,"173",16.4,"47","0.304","0.413","0.321",5.7,10.6,20,"0.325","0.525","0.37",63.4
"Story, Trevor",596115,"BOS","SL","Slider",0.9,2,"180",15.6,"47","0.256","0.442","0.332",36.3,23.4,20,"0.278","0.48","0.352",37.5
"McKinstry, Zach",656716,"DET","SI","Sinker",2.7,4,"142",13.5,"47","0.333","0.513","0.439",11.8,10.6,17.2,"0.252","0.293","0.316",32.4
"Arozarena, Randy",668227,"SEA","SL","Slider",0.1,0,"174",13.2,"47","0.231","0.359","0.329",41.7,42.6,27.8,"0.195","0.268","0.285",36.8
"Aranda, Jonathan",666018,"TB","SI","Sinker",-0.8,-1,"168",14.5,"47","0.275","0.3","0.322",18.4,17,19.5,"0.308","0.433","0.376",59.4
"Young, Jacob",696285,"WSH","FF","4-Seam Fastball",0.2,0,"189",34.5,"47","0.308","0.359","0.361",9.4,10.6,9.1,"0.317","0.388","0.351",35.1
"Hoskins, Rhys",656555,"MIL","SL","Slider",0.2,0,"232",19.3,"47","0.279","0.326","0.294",42.9,34,25,"0.227","0.298","0.239",34.5
"Winn, Masyn",691026,"STL","SI","Sinker",1.1,2,"198",17,"46","0.3","0.525","0.397",15.6,17.4,20,"0.306","0.494","0.389",40.6
"Polanco, Jorge",593871,"SEA","CH","Changeup",0.7,1,"144",17.9,"46","0.2","0.375","0.273",35.6,13,13,"0.254","0.427","0.33",22.2
"Andujar, Miguel",609280,"ATH","SI","Sinker",-2.3,-3,"150",23.9,"46","0.244","0.267","0.243",3.9,10.9,19.2,"0.277","0.354","0.283",37.5
"Grisham, Trent",663757,"NYY","SI","Sinker",0.6,1,"194",18.3,"46","0.237","0.342","0.388",12.3,10.9,12.5,"0.346","0.581","0.448",42.4
"Torres, Gleyber",650402,"DET","SI","Sinker",2,3,"147",13.1,"46","0.361","0.667","0.493",6,4.3,7.7,"0.364","0.668","0.493",52.9
"McCutchen, Andrew",457705,"PIT","SL","Slider",0,0,"214",19.6,"46","0.184","0.368","0.314",40,28.3,17.3,"0.249","0.437","0.363",36
"Realmuto, J.T.",592663,"PHI","SI","Sinker",-2.1,-3,"145",14.6,"46","0.267","0.356","0.28",15.4,8.7,20,"0.299","0.428","0.321",41.5
"O'Hoppe, Logan",681351,"LAA","FF","4-Seam Fastball",0,0,"229",24.5,"46","0.256","0.465","0.333",25,39.1,24,"0.26","0.516","0.35",60
"Naylor, Josh",647304,"AZ","SI","Sinker",3.7,5,"140",13.8,"46","0.4","0.575","0.463",12.2,13,23.1,"0.337","0.539","0.403",51.4
"Arraez, Luis",650333,"SD","SI","Sinker",-2.7,-4,"160",14.8,"46","0.19","0.214","0.203",2.5,0,0,"0.293","0.38","0.308",15.9
"Garcia, Maikel",672580,"KC","SL","Slider",0.6,1,"199",17.5,"46","0.372","0.465","0.375",22.5,8.7,10.5,"0.332","0.465","0.35",42.5
"Flores, Wilmer",527038,"SF","SL","Slider",-0.1,0,"216",17.6,"46","0.244","0.4","0.305",28.2,21.7,13,"0.226","0.288","0.232",17.1
"Donovan, Brendan",680977,"STL","SL","Slider",0.1,0,"150",13.3,"46","0.286","0.357","0.31",23.6,21.7,20.4,"0.263","0.383","0.304",48.5
"Laureano, Ramón",657656,"BAL","FF","4-Seam Fastball",1.6,3,"204",30,"46","0.316","0.553","0.412",31.9,34.8,25.4,"0.275","0.579","0.402",52.2
"Muncy, Max",571970,"LAD","SL","Slider",-1.7,-3,"194",16.2,"46","0.125","0.15","0.197",33.3,39.1,26.5,"0.17","0.305","0.267",50
"Fitzgerald, Tyler",666149,"SF","SL","Slider",-1.4,-2,"163",22,"45","0.179","0.282","0.239",40.2,26.7,19.4,"0.16","0.228","0.213",6.9
"Scott II, Victor",687363,"STL","SL","Slider",-1,-2,"153",15.7,"45","0.175","0.275","0.24",39.7,35.6,30.2,"0.183","0.272","0.241",20
"Castellanos, Nick",592206,"PHI","SI","Sinker",3.2,4,"133",11.8,"45","0.4","0.575","0.465",6.9,4.4,9.1,"0.411","0.621","0.472",44.7
"Nimmo, Brandon",607043,"NYM","SL","Slider",-0.4,-1,"152",13,"45","0.182","0.364","0.26",35.2,31.1,20.9,"0.209","0.325","0.239",36.7
"Paredes, Isaac",670623,"HOU","SL","Slider",-0.4,-1,"269",19.1,"45","0.175","0.275","0.25",19.2,11.1,5.6,"0.243","0.333","0.298",31.4
"Greene, Riley",682985,"DET","CH","Changeup",1,2,"180",13.8,"45","0.295","0.432","0.323",37.1,26.7,21.4,"0.269","0.453","0.314",50
"García Jr., Luis",671277,"WSH","FF","4-Seam Fastball",0.2,1,"228",25.1,"45","0.289","0.5","0.377",18.8,6.7,5.6,"0.312","0.555","0.416",52.8
"Acuña, Luisangel",682668,"NYM","FF","4-Seam Fastball",-2.9,-5,"163",29.5,"45","0.175","0.25","0.226",16,17.8,21.6,"0.269","0.409","0.328",54.5
"Mervis, Matt",670223,"MIA","FF","4-Seam Fastball",-1.1,-2,"193",36,"45","0.146","0.341","0.267",36.9,44.4,28.6,"0.141","0.294","0.229",42.9
"Yelich, Christian",592885,"MIL","SI","Sinker",-1,-2,"207",17,"45","0.167","0.25","0.29",23.1,13.3,12.5,"0.278","0.352","0.359",43.3
"Realmuto, J.T.",592663,"PHI","SL","Slider",-0.8,-2,"181",18.2,"45","0.146","0.244","0.214",34.2,31.1,20.6,"0.211","0.341","0.277",44.4
"Hayes, Ke'Bryan",663647,"PIT","SL","Slider",0.8,1,"159",15.2,"45","0.237","0.421","0.346",32.8,17.8,18.2,"0.261","0.358","0.334",53.3
"Olson, Matt",621566,"ATL","SL","Slider",2.9,6,"220",15.6,"45","0.302","0.605","0.396",27.6,26.7,15.8,"0.305","0.673","0.423",58.1
"Doyle, Brenton",686668,"COL","SI","Sinker",0,0,"156",15.5,"45","0.293","0.366","0.346",6.6,13.3,25,"0.323","0.525","0.392",45.7
"Lindor, Francisco",596019,"NYM","CH","Changeup",-1.5,-3,"187",13.8,"45","0.159","0.227","0.179",14,11.1,8.8,"0.209","0.351","0.248",35.9
"Steer, Spencer",668715,"CIN","SI","Sinker",-1.4,-3,"202",18.5,"45","0.233","0.372","0.299",17.9,17.8,19.5,"0.287","0.413","0.319",31.4
"Ramírez, José",608070,"CLE","SI","Sinker",6.8,10,"151",12.7,"45","0.357","0.905","0.553",6.8,6.7,8.8,"0.32","0.592","0.407",48.7
"Goldschmidt, Paul",502671,"NYY","SL","Slider",1,2,"192",16.6,"45","0.279","0.442","0.314",29.9,28.9,23.2,"0.329","0.499","0.369",43.3
"Straw, Myles",664702,"TOR","FF","4-Seam Fastball",-0.9,-2,"167",34.7,"44","0.238","0.381","0.285",15.9,18.2,15.7,"0.229","0.423","0.293",35.3
"Perdomo, Geraldo",672695,"AZ","SI","Sinker",-0.7,-1,"157",11.6,"44","0.282","0.385","0.338",15.5,20.5,23.1,"0.174","0.235","0.236",46.7
"Cruz, Oneil",665833,"PIT","SL","Slider",0,0,"199",16.6,"44","0.179","0.487","0.323",47.7,38.6,27.4,"0.21","0.508","0.344",45.5
"Cruz, Oneil",665833,"PIT","CU","Curveball",-2.3,-5,"201",16.8,"44","0.075","0.075","0.128",48.1,52.3,28.7,"0.096","0.135","0.155",35.3
"Neto, Zach",687263,"LAA","SL","Slider",-1.6,-3,"153",15.7,"44","0.182","0.341","0.222",31.5,36.4,25.4,"0.221","0.414","0.268",39.3
"De La Cruz, Elly",682829,"CIN","SL","Slider",-1.2,-2,"163",13.2,"44","0.175","0.325","0.24",32.3,36.4,28.1,"0.199","0.306","0.255",48
"Kepler, Max",596146,"PHI","SL","Slider",0,0,"146",14.1,"44","0.179","0.385","0.289",30.3,29.5,27.1,"0.202","0.344","0.285",46.2
"O'Hearn, Ryan",656811,"BAL","SI","Sinker",-0.9,-1,"137",14.2,"44","0.289","0.316","0.328",10.6,13.6,14.6,"0.331","0.421","0.378",53.1
"Manzardo, Kyle",700932,"CLE","SI","Sinker",-1,-1,"123",13.2,"44","0.154","0.436","0.293",15.8,22.7,37,"0.21","0.382","0.303",41.4
"Albies, Ozzie",645277,"ATL","SI","Sinker",-2.4,-3,"136",11.9,"44","0.194","0.222","0.263",13.5,13.6,18.8,"0.17","0.206","0.254",38.7
"Soderstrom, Tyler",691016,"ATH","SL","Slider",1,2,"178",14.9,"44","0.22","0.463","0.315",30.9,25,20.4,"0.263","0.543","0.363",33.3
"Harper, Bryce",547180,"PHI","SL","Slider",-0.7,-1,"164",17.4,"44","0.19","0.405","0.291",46.8,27.3,24.5,"0.236","0.442","0.306",46.7
"Walker, Christian",572233,"HOU","SL","Slider",0.4,1,"195",15.9,"44","0.238","0.405","0.315",35.1,22.7,13.5,"0.305","0.627","0.406",56.3
"Walker, Jordan",691023,"STL","FF","4-Seam Fastball",0.4,1,"146",19.2,"44","0.231","0.564","0.37",27.1,34.1,28.8,"0.27","0.66","0.422",45.8
"Volpe, Anthony",683011,"NYY","SI","Sinker",-0.6,-1,"204",16.5,"44","0.297","0.459","0.36",21.8,15.9,15.6,"0.323","0.514","0.389",53.1
"Langeliers, Shea",669127,"ATH","SI","Sinker",2.5,4,"141",16.3,"44","0.325","0.7","0.453",11.6,9.1,23.5,"0.351","0.688","0.463",58.3
"Wade, Tyler",642180,"SD","FF","4-Seam Fastball",-0.4,-1,"171",37.4,"44","0.235","0.265","0.335",12.3,11.4,10.9,"0.239","0.312","0.326",25.8
"Garver, Mitch",641598,"SEA","FF","4-Seam Fastball",-3.4,-6,"163",28.7,"44","0.122","0.22","0.183",24.4,31.8,25.5,"0.184","0.38","0.269",55.6
"Carpenter, Kerry",681481,"DET","CH","Changeup",-0.5,-1,"141",14.6,"44","0.25","0.364","0.286",20.2,15.9,19.4,"0.218","0.356","0.246",27
"Toro, Abraham",647351,"BOS","FF","4-Seam Fastball",1.7,3,"157",33.7,"44","0.279","0.581","0.389",15,13.6,14.6,"0.271","0.479","0.328",43.2
"Kelly, Carson",608348,"CHC","FF","4-Seam Fastball",0.6,1,"186",25,"44","0.2","0.571","0.399",16.7,22.7,17.9,"0.22","0.419","0.341",50
"Crow-Armstrong, Pete",691718,"CHC","CH","Changeup",2.2,3,"130",11.7,"44","0.295","0.455","0.364",18.1,9.1,9.3,"0.357","0.605","0.408",52.5
"Vientos, Mark",668901,"NYM","SI","Sinker",-0.8,-1,"142",18,"44","0.216","0.297","0.299",15.4,9.1,13.8,"0.276","0.354","0.341",51.5
"Crawford, J.P.",641487,"SEA","SL","Slider",1.6,2,"148",11.4,"44","0.256","0.385","0.391",25.7,25,20.8,"0.321","0.476","0.4",42.9
"Rojas, Josh",668942,"CWS","FF","4-Seam Fastball",-1.1,-2,"169",35.7,"44","0.206","0.265","0.309",32.4,34.1,36.6,"0.196","0.249","0.302",50
"Ortiz, Joey",687401,"MIL","SL","Slider",-2.1,-3,"162",16.8,"44","0.179","0.205","0.22",23.9,18.2,15.4,"0.27","0.328","0.3",31.3
"McMahon, Ryan",641857,"COL","SL","Slider",-1.7,-3,"186",14.3,"44","0.128","0.308","0.24",49.5,45.5,31.7,"0.186","0.403","0.298",42.1
"Lee, Jung Hoo",808982,"SF","CH","Changeup",0.7,1,"139",11.7,"44","0.293","0.463","0.318",21.9,11.4,11.1,"0.29","0.415","0.302",26.3
"Lux, Gavin",666158,"CIN","SL","Slider",-2,-4,"177",16.9,"44","0.15","0.25","0.24",35.2,27.3,19.7,"0.166","0.211","0.211",28.6
"Scott II, Victor",687363,"STL","SI","Sinker",0.2,0,"156",16,"44","0.286","0.314","0.352",16.7,18.2,25.8,"0.281","0.334","0.33",23.3
"Rafaela, Ceddanne",678882,"BOS","SI","Sinker",-2.3,-4,"156",16.3,"43","0.231","0.256","0.273",18,14,22.2,"0.255","0.372","0.3",50
"Olson, Matt",621566,"ATL","CH","Changeup",2.8,4,"133",9.4,"43","0.297","0.432","0.37",21.7,16.3,15.9,"0.255","0.451","0.355",53.3
"Call, Alex",669743,"WSH","SI","Sinker",-0.3,0,"155",21.8,"43","0.265","0.324","0.343",12.3,7,10.7,"0.269","0.352","0.35",28.1
"Ramírez, Agustín",682663,"MIA","SL","Slider",-3.4,-5,"161",21,"43","0.167","0.238","0.187",26.3,18.6,18.2,"0.197","0.262","0.209",38.2
"Lowe, Brandon",664040,"TB","SI","Sinker",-2.2,-3,"133",12.1,"43","0.205","0.385","0.292",20.8,14,28.6,"0.331","0.695","0.456",60.6
"Massey, Michael",686681,"KC","CH","Changeup",-2.3,-3,"114",15,"43","0.22","0.293","0.214",15.7,14,13,"0.204","0.298","0.219",27
"Ohtani, Shohei",660271,"LAD","SI","Sinker",3.1,5,"166",12.2,"43","0.342","0.711","0.472",16.7,25.6,31.4,"0.275","0.626","0.413",48.1
"Burger, Jake",669394,"TEX","SL","Slider",-1.2,-2,"158",18.1,"43","0.214","0.333","0.247",42.2,34.9,26.8,"0.175","0.327","0.223",37
"Torrens, Luis",620443,"NYM","FF","4-Seam Fastball",-2.2,-4,"182",31.6,"43","0.225","0.3","0.262",15.1,18.6,16.3,"0.327","0.584","0.408",62.5
"Meidroth, Chase",805367,"CWS","SI","Sinker",-0.1,0,"229",24.7,"43","0.333","0.436","0.371",9.9,7,7.1,"0.358","0.442","0.381",55.6
"Pasquantino, Vinnie",686469,"KC","SI","Sinker",-1.1,-2,"138",11.7,"43","0.231","0.359","0.279",10.8,16.3,21.2,"0.263","0.467","0.338",51.5
"Larnach, Trevor",663616,"MIN","SI","Sinker",1.1,2,"169",14.9,"43","0.324","0.432","0.402",20.9,18.6,19.5,"0.255","0.333","0.318",55.2
"Carter, Evan",694497,"TEX","FF","4-Seam Fastball",1.8,2,"114",36.4,"42","0.316","0.553","0.401",12.7,9.5,16,"0.26","0.466","0.345",44.1
"Taylor, Tyrone",621438,"NYM","SL","Slider",0.7,1,"148",18.1,"42","0.308","0.41","0.34",30.6,23.8,25,"0.36","0.533","0.406",41.4
"Higashioka, Kyle",543309,"TEX","FF","4-Seam Fastball",-1.8,-3,"146",31.3,"42","0.244","0.366","0.274",5.5,14.3,15,"0.28","0.464","0.326",42.9
"Sheets, Gavin",657757,"SD","SL","Slider",-1.9,-4,"195",17.8,"42","0.158","0.263","0.196",27.1,26.2,17.2,"0.255","0.416","0.304",51.7
"Trout, Mike",545361,"LAA","SI","Sinker",-1.5,-2,"158",17.8,"42","0.25","0.4","0.3",6.8,23.8,35.7,"0.296","0.458","0.34",46.7
"García Jr., Luis",671277,"WSH","CU","Curveball",-0.5,-1,"132",14.5,"42","0.225","0.375","0.261",21.1,9.5,7.8,"0.286","0.49","0.341",40.5
"Urías, Ramón",602104,"BAL","SI","Sinker",-0.2,0,"154",19.8,"42","0.361","0.472","0.38",10.7,4.8,9.1,"0.32","0.489","0.368",47.2
"Díaz, Yandy",650490,"TB","SL","Slider",0.9,2,"178",15.5,"42","0.308","0.41","0.362",18.9,9.5,8.3,"0.344","0.504","0.388",62.9
"Smith, Will",669257,"LAD","SL","Slider",4.2,7,"178",16.8,"42","0.419","0.613","0.496",24.6,23.8,20.8,"0.281","0.427","0.391",45.5
"Abreu, Wilyer",677800,"BOS","CH","Changeup",1.2,1,"116",12.7,"42","0.297","0.459","0.371",20.6,19,19,"0.284","0.478","0.369",41.4
"Devers, Rafael",646240,"SF","SL","Slider",3.7,6,"160",11,"42","0.286","0.657","0.477",27.6,19,11.6,"0.33","0.72","0.484",51.9
"García Jr., Luis",671277,"WSH","SI","Sinker",-0.3,0,"125",13.8,"42","0.278","0.417","0.345",4.5,4.8,9.1,"0.341","0.539","0.405",50
"Verdugo, Alex",657077,"ATL","SI","Sinker",-0.1,0,"156",19.9,"42","0.316","0.421","0.357",6.8,7.1,9.4,"0.35","0.459","0.383",60
